"","CO2","HR","OCC","DAY"
"55",0.206896551724138,0.129310344827586,0,2
"56",0.228448275862069,0.176724137931034,0,2
"57",0.228448275862069,0.456896551724138,0,2
"58",0.189655172413793,0.474137931034483,0,2
"59",0.327586206896552,0.176724137931034,0,2
"60",0.275862068965517,0.206896551724138,0,2
"61",0.370689655172414,0.612068965517241,0,2
"62",0.267241379310345,0.301724137931034,0,2
"63",0.422413793103448,0.155172413793103,0,2
"64",0.353448275862069,0.387931034482759,0,2
"65",0.21551724137931,0.413793103448276,0,2
"66",0.293103448275862,0.163793103448276,0,2
"67",0.344827586206897,0.405172413793103,0,2
"68",0.474137931034483,0.318965517241379,0,2
"69",0.301724137931034,0.732758620689655,0,2
"70",0.517241379310345,0.810344827586207,0,2
"71",0.25,0.327586206896552,0,2
"72",0.560344827586207,0.620689655172414,0,2
"73",0.689655172413793,0.310344827586207,0,2
"74",0.5,0.293103448275862,0,2
"75",0.663793103448276,0.672413793103448,0,2
"76",0.258620689655172,0.741379310344828,0,2
"77",0.724137931034483,0.280172413793103,0,2
"78",0.241379310344828,0.349137931034483,0,2
"79",0.362068965517241,0.46551724137931,0,2
"80",0.801724137931034,0.379310344827586,0,2
"81",0.448275862068966,0.836206896551724,0,2
"82",0.767241379310345,0.349137931034483,0,2
"83",0.413793103448276,0.396551724137931,0,2
"84",0.525862068965517,0.603448275862069,0,2
"85",0.379310344827586,0.517241379310345,0,2
"86",0.629310344827586,0.551724137931034,0,2
"87",0.551724137931034,0.793103448275862,0,2
"88",0.741379310344828,0.482758620689655,0,2
"89",0.508620689655172,0.5,0,2
"90",0.439655172413793,0.573275862068966,0,2
"91",0.482758620689655,0.258620689655172,0,2
"92",0.655172413793103,0.422413793103448,0,2
"93",0.637931034482759,0.573275862068966,0,2
"94",0.586206896551724,0.491379310344828,0,2
"95",0.758620689655172,0.629310344827586,0,2
"96",0.336206896551724,0.431034482758621,0,2
"97",0.698275862068966,0.336206896551724,0,2
"98",0.681034482758621,0.724137931034483,0,2
"99",0.568965517241379,0.594827586206897,0,2
"100",0.620689655172414,0.75,0,2
"101",0.53448275862069,0.689655172413793,0,2
"102",0.775862068965517,0.543103448275862,0,2
"103",0.387931034482759,0.775862068965517,0,2
"104",0.603448275862069,0.586206896551724,0,2
"105",0.543103448275862,0.698275862068966,0,2
"106",0.732758620689655,0.508620689655172,0,2
"107",0.78448275862069,0.53448275862069,0,2
"108",0.491379310344828,0.663793103448276,0,2
"109",0.577586206896552,0.71551724137931,0,2
"110",0.793103448275862,0.706896551724138,0,2
"111",0.456896551724138,0.362068965517241,0,2
"112",0.71551724137931,0.767241379310345,0,2
"113",0.431034482758621,0.655172413793103,0,2
"114",0.646551724137931,0.681034482758621,0,2
"115",0.75,0.560344827586207,0,2
"116",0.612068965517241,0.448275862068966,0,2
"117",0.260416666666667,0.407986111111111,0,3
"118",0.628472222222222,0.638888888888889,0,3
"119",0.708333333333333,0.407986111111111,0,3
"120",0.340277777777778,0.569444444444444,0,3
"121",0.590277777777778,0.472222222222222,0,3
"122",0.579861111111111,0.378472222222222,0,3
"123",0.684027777777778,0.59375,0,3
"124",0.326388888888889,0.545138888888889,0,3
"125",0.715277777777778,0.588541666666667,0,3
"126",0.53125,0.65625,0,3
"127",0.697916666666667,0.267361111111111,0,3
"128",0.378472222222222,0.751736111111111,0,3
"129",0.663194444444444,0.288194444444444,0,3
"130",0.493055555555556,0.416666666666667,0,3
"131",0.385416666666667,0.420138888888889,0,3
"132",0.680555555555556,0.701388888888889,0,3
"133",0.444444444444444,0.3125,0,3
"134",0.322916666666667,0.302083333333333,0,3
"135",0.510416666666667,0.423611111111111,0,3
"136",0.567708333333333,0.625,0,3
"137",0.440972222222222,0.614583333333333,0,3
"138",0.59375,0.583333333333333,0,3
"139",0.670138888888889,0.677083333333333,0,3
"140",0.496527777777778,0.597222222222222,0,3
"141",0.527777777777778,0.46875,0,3
"142",0.430555555555556,0.388888888888889,0,3
"143",0.354166666666667,0.440972222222222,0,3
"144",0.645833333333333,0.491319444444444,0,3
"145",0.371527777777778,0.491319444444444,0,3
"146",0.631944444444444,0.491319444444444,0,3
"147",0.489583333333333,0.534722222222222,0,3
"148",0.75,0.791666666666667,0,3
"149",0.184027777777778,0.336805555555556,0,3
"150",0.677083333333333,0.659722222222222,0,3
"151",0.711805555555556,0.447916666666667,0,3
"152",0.347222222222222,0.541666666666667,0,3
"153",0.423611111111111,0.611111111111111,0,3
"154",0.618055555555556,0.350694444444444,0,3
"155",0.545138888888889,0.333333333333333,0,3
"156",0.746527777777778,0.652777777777778,0,3
"157",0.270833333333333,0.739583333333333,0,3
"158",0.534722222222222,0.354166666666667,0,3
"159",0.625,0.722222222222222,0,3
"160",0.604166666666667,0.517361111111111,0,3
"161",0.388888888888889,0.565972222222222,0,3
"162",0.454861111111111,0.0833333333333333,0,3
"163",0.576388888888889,0.729166666666667,0,3
"164",0.652777777777778,0.746527777777778,0,3
"165",0.659722222222222,0.491319444444444,0,3
"166",0.302083333333333,0.430555555555556,0,3
"167",0.666666666666667,0.527777777777778,0,3
"168",0.701388888888889,0.555555555555556,0,3
"169",0.482638888888889,0.427083333333333,0,3
"170",0.465277777777778,0.491319444444444,0,3
"171",0.479166666666667,0.395833333333333,0,3
"172",0.600694444444444,0.607638888888889,0,3
"173",0.642361111111111,0.538194444444444,0,3
"174",0.555555555555556,0.447916666666667,0,3
"175",0.420138888888889,0.635416666666667,0,3
"176",0.739583333333333,0.491319444444444,0,3
"177",0.449652777777778,0.491319444444444,0,3
"178",0.40625,0.461805555555556,0,3
"179",0.597222222222222,0.552083333333333,0,3
"180",0.586805555555556,0.413194444444444,0,3
"181",0.690972222222222,0.645833333333333,0,3
"182",0.375,0.34375,0,3
"183",0.704861111111111,0.736111111111111,0,3
"184",0.434027777777778,0.524305555555556,0,3
"185",0.611111111111111,0.649305555555556,0,3
"186",0.413194444444444,0.4375,0,3
"187",0.524305555555556,0.602430555555556,0,3
"188",0.475694444444444,0.357638888888889,0,3
"189",0.673611111111111,0.670138888888889,0,3
"190",0.395833333333333,0.458333333333333,0,3
"191",0.71875,0.694444444444444,0,3
"192",0.4375,0.465277777777778,0,3
"193",0.538194444444444,0.602430555555556,0,3
"194",0.461805555555556,0.732638888888889,0,3
"195",0.65625,0.708333333333333,0,3
"196",0.5625,0.5625,0,3
"197",0.732638888888889,0.260416666666667,0,3
"198",0.3125,0.621527777777778,0,3
"199",0.621527777777778,0.663194444444444,0,3
"200",0.486111111111111,0.206597222222222,0,3
"201",0.559027777777778,0.454861111111111,0,3
"202",0.722222222222222,0.572916666666667,0,3
"203",0.743055555555556,0.71875,0,3
"204",0.427083333333333,0.684027777777778,0,3
"205",0.583333333333333,0.53125,0,3
"206",0.472222222222222,0.520833333333333,0,3
"207",0.756944444444444,0.78125,0.6,3
"208",0.930555555555556,0.942708333333333,0.4,3
"209",0.868055555555556,0.930555555555556,1,3
"210",0.958333333333333,0.979166666666667,1,3
"211",0.895833333333333,0.975694444444444,1,3
"212",0.913194444444444,0.921875,1,3
"213",0.90625,0.878472222222222,1,3
"214",0.861111111111111,0.885416666666667,1,3
"215",0.899305555555556,0.854166666666667,1,3
"216",0.916666666666667,0.911458333333333,1,3
"217",0.847222222222222,0.861111111111111,1,3
"218",0.881944444444444,0.697916666666667,1,3
"219",0.829861111111111,0.576388888888889,1,3
"220",0.854166666666667,0.84375,1,3
"221",0.774305555555556,0.767361111111111,1,3
"222",0.833333333333333,0.475694444444444,1,3
"223",0.809027777777778,0.836805555555556,1,3
"224",0.819444444444444,0.840277777777778,1,3
"225",0.777777777777778,0.805555555555556,1,3
"226",0.767361111111111,0.916666666666667,0.6,3
"227",0.944444444444444,0.986111111111111,1,3
"228",0.993055555555556,0.996527777777778,1,3
"229",0.996527777777778,0.972222222222222,1,3
"230",0.940972222222222,0.951388888888889,1,3
"231",0.975694444444444,0.927083333333333,1,3
"232",0.857638888888889,0.857638888888889,1,3
"233",0.961805555555556,0.9375,1,3
"234",0.954861111111111,0.934027777777778,1,3
"235",0.965277777777778,0.965277777777778,1,3
"236",0.784722222222222,0.809027777777778,1,3
"237",0.8125,0.888888888888889,1,3
"238",0.934027777777778,0.961805555555556,1,3
"239",0.826388888888889,0.770833333333333,1,3
"240",0.614583333333333,0.513888888888889,1,3
"241",0.864583333333333,0.819444444444444,1,3
"242",0.951388888888889,0.864583333333333,1,3
"243",0.805555555555556,0.850694444444444,1,3
"244",0.802083333333333,0.90625,1,3
"245",0.979166666666667,0.875,1,3
"246",0.409722222222222,0.548611111111111,1,3
"247",0.815972222222222,0.763888888888889,1,3
"248",0.350694444444444,0.506944444444444,1,3
"249",0.791666666666667,0.6875,1,3
"250",0.336805555555556,0.777777777777778,1,3
"251",0.788194444444444,0.911458333333333,1,3
"252",0.798611111111111,0.618055555555556,1,3
"253",0.131944444444444,0.0416666666666667,1,3
"254",0.0590277777777778,0.239583333333333,1,3
"255",0.15625,0.131944444444444,1,3
"256",0.173611111111111,0.213541666666667,1,3
"257",0.118055555555556,0.263888888888889,0.8,3
"258",0.00347222222222222,0.100694444444444,1,3
"259",0.256944444444444,0.559027777777778,1,3
"260",0.0625,0.824652777777778,1,3
"261",0.21875,0.361111111111111,1,3
"262",0.1875,0.239583333333333,1,3
"263",0.552083333333333,0.715277777777778,0.8,3
"264",0.145833333333333,0.128472222222222,0.6,3
"265",0.111111111111111,0.329861111111111,1,3
"266",0.329861111111111,0.385416666666667,1,3
"267",0.274305555555556,0.743055555555556,1,3
"268",0.194444444444444,0.642361111111111,1,3
"269",0.725694444444444,0.756944444444444,1,3
"270",0.201388888888889,0.631944444444444,1,3
"271",0.190972222222222,0.246527777777778,1,3
"272",0.177083333333333,0.588541666666667,1,3
"273",0.6875,0.798611111111111,1,3
"274",0.567708333333333,0.774305555555556,0,3
"275",0.128472222222222,0.1875,0,3
"276",0.0277777777777778,0.0625,0,3
"277",0.0486111111111111,0.0381944444444444,0,3
"278",0.0798611111111111,0.666666666666667,0.2,3
"279",0.517361111111111,0.399305555555556,0.2,3
"280",0.0104166666666667,0.159722222222222,1,3
"281",0.305555555555556,0.802083333333333,1,3
"282",0.78125,0.892361111111111,1,3
"283",0.822916666666667,0.899305555555556,1,3
"284",0.770833333333333,0.690972222222222,1,3
"285",0.763888888888889,0.847222222222222,1,3
"286",0.989583333333333,0.989583333333333,1,3
"287",0.986111111111111,0.993055555555556,1,3
"288",0.982638888888889,0.96875,1,3
"289",0.96875,0.958333333333333,1,3
"290",0.923611111111111,0.947916666666667,1,3
"291",0.972222222222222,0.942708333333333,1,3
"292",0.892361111111111,0.982638888888889,1,3
"293",0.947916666666667,0.954861111111111,1,3
"294",0.871527777777778,0.871527777777778,1,3
"295",0.9375,0.895833333333333,1,3
"296",0.885416666666667,0.824652777777778,1,3
"297",0.850694444444444,0.921875,1,3
"298",0.875,0.784722222222222,1,3
"299",0.878472222222222,0.711805555555556,1,3
"300",0.909722222222222,0.902777777777778,1,3
"301",0.888888888888889,0.309027777777778,1,3
"302",0.902777777777778,0.868055555555556,1,3
"303",0.638888888888889,0.760416666666667,1,3
"304",0.920138888888889,0.881944444444444,1,3
"305",0.840277777777778,0.791666666666667,1,3
"306",0.795138888888889,0.815972222222222,1,3
"307",0.836805555555556,0.315972222222222,1,3
"308",0.232638888888889,0.704861111111111,1,3
"309",0.135416666666667,0.201388888888889,1,3
"310",0.381944444444444,0.149305555555556,1,3
"311",0.513888888888889,0.680555555555556,1,3
"312",0.392361111111111,0.8125,1,3
"313",0.736111111111111,0.833333333333333,1,3
"314",0.84375,0.791666666666667,1,3
"315",0.197916666666667,0.09375,1,3
"316",0.548611111111111,0.725694444444444,1,3
"317",0.927083333333333,0.751736111111111,1,3
"318",0.243055555555556,0.628472222222222,1,3
"319",0.760416666666667,0.829861111111111,1,3
"320",0.729166666666667,0.673611111111111,1,3
"321",0.170138888888889,0.114583333333333,1,3
"322",0.0833333333333333,0.206597222222222,1,3
"323",0.104166666666667,0.222222222222222,1,3
"324",0.295138888888889,0.213541666666667,1,3
"325",0.211805555555556,0.392361111111111,1,3
"326",0.694444444444444,0.177083333333333,1,3
"327",0.0243055555555556,0.138888888888889,1,3
"328",0.0972222222222222,0.107638888888889,1,3
"329",0.180555555555556,0.0486111111111111,1,3
"330",0.0729166666666667,0.0798611111111111,1,3
"331",0.0451388888888889,0.0659722222222222,1,3
"332",0.159722222222222,0.0763888888888889,1,3
"333",0.0763888888888889,0.0868055555555556,1,3
"334",0.215277777777778,0.371527777777778,0.6,3
"335",0.0902777777777778,0.0243055555555556,0,3
"336",0.0381944444444444,0.0277777777777778,0,3
"337",0.00694444444444444,0.00694444444444444,0,3
"338",0.0173611111111111,0.0104166666666667,0,3
"339",0.0138888888888889,0.00347222222222222,0,3
"340",0.0208333333333333,0.0138888888888889,0,3
"341",0.03125,0.0451388888888889,0,3
"342",0.0555555555555556,0.0173611111111111,0,3
"343",0.0347222222222222,0.0590277777777778,0,3
"344",0.0694444444444444,0.0555555555555556,0,3
"345",0.125,0.0347222222222222,0,3
"346",0.0520833333333333,0.135416666666667,0,3
"347",0.142361111111111,0.123263888888889,0,3
"348",0.0416666666666667,0.03125,0,3
"349",0.09375,0.104166666666667,0,3
"350",0.149305555555556,0.184027777777778,0,3
"351",0.0868055555555556,0.0208333333333333,0,3
"352",0.114583333333333,0.145833333333333,0,3
"353",0.277777777777778,0.0694444444444444,0,3
"354",0.0659722222222222,0.364583333333333,0,3
"355",0.100694444444444,0.0972222222222222,0,3
"356",0.222222222222222,0.0729166666666667,0,3
"357",0.121527777777778,0.168402777777778,0,3
"358",0.309027777777778,0.142361111111111,0,3
"359",0.138888888888889,0.123263888888889,0,3
"360",0.107638888888889,0.239583333333333,0,3
"361",0.163194444444444,0.159722222222222,0,3
"362",0.236111111111111,0.197916666666667,0,3
"363",0.253472222222222,0.194444444444444,0,3
"364",0.204861111111111,0.111111111111111,0,3
"365",0.225694444444444,0.322916666666667,0,3
"366",0.333333333333333,0.0520833333333333,0,3
"367",0.208333333333333,0.190972222222222,0,3
"368",0.152777777777778,0.434027777777778,0,3
"369",0.298611111111111,0.180555555555556,0,3
"370",0.25,0.152777777777778,0,3
"371",0.166666666666667,0.0902777777777778,0,3
"372",0.449652777777778,0.368055555555556,0,3
"373",0.263888888888889,0.159722222222222,0,3
"374",0.239583333333333,0.255208333333333,0,3
"375",0.288194444444444,0.25,0,3
"376",0.368055555555556,0.319444444444444,0,3
"377",0.506944444444444,0.230902777777778,0,3
"378",0.246527777777778,0.447916666666667,0,3
"379",0.520833333333333,0.168402777777778,0,3
"380",0.267361111111111,0.295138888888889,0,3
"381",0.284722222222222,0.255208333333333,0,3
"382",0.229166666666667,0.118055555555556,0,3
"383",0.399305555555556,0.230902777777778,0,3
"384",0.5,0.375,0,3
"385",0.635416666666667,0.347222222222222,0,3
"386",0.28125,0.173611111111111,0,3
"387",0.458333333333333,0.305555555555556,0,3
"388",0.402777777777778,0.284722222222222,0,3
"389",0.572916666666667,0.225694444444444,0,3
"390",0.34375,0.291666666666667,0,3
"391",0.541666666666667,0.510416666666667,0,3
"392",0.319444444444444,0.21875,0,3
"393",0.46875,0.579861111111111,0,3
"394",0.416666666666667,0.277777777777778,0,3
"395",0.357638888888889,0.402777777777778,0,3
"396",0.649305555555556,0.326388888888889,0,3
"397",0.503472222222222,0.274305555555556,0,3
"398",0.364583333333333,0.340277777777778,0,3
"399",0.315972222222222,0.28125,0,3
"400",0.753472222222222,0.381944444444444,0,3
"401",0.361111111111111,0.491319444444444,0,3
"402",0.607638888888889,0.270833333333333,0,3
"403",0.291666666666667,0.298611111111111,0,3
"404",1,1,NA,3
"405",0.67487684729064,0.719211822660099,0,4
"406",0.694581280788177,0.536945812807882,0,4
"407",0.266009852216749,0.802955665024631,0,4
"408",0.315270935960591,0.832512315270936,0,4
"409",0.137931034482759,0.246305418719212,0,4
"410",0.536945812807882,0.738916256157635,0,4
"411",0.793103448275862,0.295566502463054,0,4
"412",0.300492610837438,0.394088669950739,0,4
"413",0.285714285714286,0.768472906403941,0,4
"414",0.201970443349754,0.827586206896552,0,4
"415",0.660098522167488,0.54679802955665,0,4
"416",0.157635467980296,0.645320197044335,0,4
"417",0.502463054187192,0.433497536945813,0,4
"418",0.25615763546798,0.300492610837438,0,4
"419",0.472906403940887,0.74384236453202,0,4
"420",0.399014778325123,0.753694581280788,0,4
"421",0.280788177339901,0.788177339901478,0,4
"422",0.58128078817734,0.699507389162562,0,4
"423",0.45320197044335,0.807881773399015,0,4
"424",0.270935960591133,0.482758620689655,0,4
"425",0.349753694581281,0.689655172413793,0,4
"426",0.610837438423645,0.551724137931034,0,4
"427",0.549261083743842,0.645320197044335,0,4
"428",0.147783251231527,0.596059113300493,0,4
"429",0.169950738916256,0.541871921182266,0,4
"430",0.320197044334975,0.507389162561576,0,4
"431",0.600985221674877,0.758620689655172,0,4
"432",0.586206896551724,0.522167487684729,0,4
"433",0.118226600985222,0.586206896551724,0,4
"434",0.729064039408867,0.477832512315271,0,4
"435",0.70935960591133,0.379310344827586,0,4
"436",0.443349753694581,0.645320197044335,0,4
"437",0.669950738916256,0.645320197044335,0,4
"438",0.12807881773399,0.472906403940887,0,4
"439",0.251231527093596,0.334975369458128,0,4
"440",0.522167487684729,0.197044334975369,0,4
"441",0.778325123152709,0.403940886699507,0,4
"442",0.541871921182266,0.600985221674877,0,4
"443",0.620689655172414,0.527093596059113,0,4
"444",0.216748768472906,0.41871921182266,0,4
"445",0.655172413793103,0.182266009852217,0,4
"446",0.576354679802956,0.389162561576355,0,4
"447",0.763546798029557,0.778325123152709,0,4
"448",0.177339901477833,0.45320197044335,0,4
"449",0.684729064039409,0.492610837438424,0,4
"450",0.61576354679803,0.729064039408867,0,4
"451",0.448275862068966,0.502463054187192,0,4
"452",0.305418719211823,0.645320197044335,0,4
"453",0.123152709359606,0.645320197044335,0,4
"454",0.802955665024631,0.58128078817734,0,4
"455",0.507389162561576,0.322660098522167,0,4
"456",0.645320197044335,0.70935960591133,0,4
"457",0.768472906403941,0.724137931034483,0,4
"458",0.389162561576355,0.322660098522167,0,4
"459",0.236453201970443,0.645320197044335,0,4
"460",0.41871921182266,0.645320197044335,0,4
"461",0.74384236453202,0.645320197044335,0,4
"462",0.527093596059113,0.645320197044335,0,4
"463",0.561576354679803,0.645320197044335,0,4
"464",0.758620689655172,0.270935960591133,0,4
"465",0.423645320197044,0.714285714285714,0,4
"466",0.497536945812808,0.822660098522167,0,4
"467",0.566502463054187,0.118226600985222,0,4
"468",0.275862068965517,0.704433497536946,0,4
"469",0.428571428571429,0.182266009852217,0,4
"470",0.812807881773399,0.532019704433498,0,4
"471",0.394088669950739,0.733990147783251,0,4
"472",0.807881773399015,0.359605911330049,0,4
"473",0.571428571428571,0.591133004926108,0,4
"474",0.246305418719212,0.561576354679803,0,4
"475",0.640394088669951,0.0935960591133005,0,4
"476",0.339901477832512,0.38423645320197,0,4
"477",0.83743842364532,0.763546798029557,0,4
"478",0.714285714285714,0.458128078817734,0,4
"479",0.187192118226601,0.487684729064039,0,4
"480",0.699507389162562,0.339901477832512,0,4
"481",0.798029556650246,0.773399014778325,0,4
"482",0.689655172413793,0.556650246305419,0,4
"483",0.152709359605911,0.310344827586207,0,4
"484",0.822660098522167,0.369458128078818,0,4
"485",0.591133004926108,0.517241379310345,0,4
"486",0.783251231527094,0.566502463054187,0,4
"487",0.334975369458128,0.694581280788177,0,4
"488",0.512315270935961,0.330049261083744,0,4
"489",0.852216748768473,0.645320197044335,0,4
"490",0.487684729064039,0.438423645320197,0,4
"491",0.596059113300493,0.0738916256157636,0,4
"492",0.206896551724138,0.305418719211823,0,4
"493",0.857142857142857,0.182266009852217,0,4
"494",0.467980295566502,0.108374384236453,0,4
"495",0.704433497536946,0.231527093596059,0.4,4
"496",0.876847290640394,0.926108374384236,1,4
"497",0.896551724137931,0.921182266009852,0.6,4
"498",0.945812807881773,0.931034482758621,0.4,4
"499",0.87192118226601,0.916256157635468,1,4
"500",0.970443349753695,0.963054187192118,1,4
"501",0.901477832512315,0.935960591133005,1,4
"502",0.921182266009852,0.891625615763547,1,4
"503",0.916256157635468,0.9064039408867,1,4
"504",0.911330049261084,0.862068965517241,1,4
"505",0.9064039408867,0.817733990147783,1,4
"506",0.926108374384236,0.881773399014778,0.6,4
"507",0.866995073891626,0.783251231527094,0,4
"508",0.133004926108374,0.0886699507389163,1,4
"509",0.891625615763547,0.896551724137931,1,4
"510",0.881773399014778,0.842364532019704,1,4
"511",0.955665024630542,0.857142857142857,0.6,4
"512",0.832512315270936,0.901477832512315,1,4
"513",0.935960591133005,0.950738916256158,1,4
"514",0.990147783251232,0.990147783251232,1,4
"515",0.980295566502463,0.975369458128079,1,4
"516",0.886699507389163,0.876847290640394,1,4
"517",0.842364532019704,0.886699507389163,0.6,4
"518",0.748768472906404,0.793103448275862,1,4
"519",0.738916256157635,0.87192118226601,1,4
"520",0.862068965517241,0.847290640394089,1,4
"521",0.827586206896552,0.911330049261084,1,4
"522",0.931034482758621,0.945812807881773,1,4
"523",0.960591133004926,0.963054187192118,1,4
"524",0.950738916256158,0.940886699507389,1,4
"525",0.975369458128079,0.985221674876847,1,4
"526",0.985221674876847,0.980295566502463,1,4
"527",0.96551724137931,0.970443349753695,1,4
"528",0.940886699507389,0.955665024630542,1,4
"529",0.00985221674876847,0.00492610837438424,1,4
"530",0.0197044334975369,0.852216748768473,1,4
"531",0.458128078817734,0.866995073891626,1,4
"532",0.995073891625616,0.995073891625616,NA,4
"533",1,1,1,4
"534",0.00492610837438424,0.00985221674876847,1,4
"535",0.0246305418719212,0.0492610837438424,1,4
"536",0.0443349753694581,0.137931034482759,1,4
"537",0.169950738916256,0.12807881773399,0.4,4
"538",0.847290640394089,0.83743842364532,0,4
"539",0.433497536945813,0.241379310344828,0,4
"540",0.0147783251231527,0.0147783251231527,0,4
"541",0.38423645320197,0.0295566502463054,0,4
"542",0.0295566502463054,0.103448275862069,0,4
"543",0.0492610837438424,0.0591133004926108,0,4
"544",0.0394088669950739,0.0541871921182266,0,4
"545",0.0886699507389163,0.413793103448276,0,4
"546",0.364532019704433,0.0640394088669951,0,4
"547",0.0541871921182266,0.147783251231527,0,4
"548",0.192118226600985,0.211822660098522,0,4
"549",0.0344827586206897,0.0985221674876847,0,4
"550",0.261083743842365,0.275862068965517,0,4
"551",0.0738916256157636,0.113300492610837,0,4
"552",0.16256157635468,0.448275862068966,0,4
"553",0.108374384236453,0.123152709359606,0,4
"554",0.0640394088669951,0.645320197044335,0,4
"555",0.408866995073892,0.0344827586206897,0,4
"556",0.0689655172413793,0.083743842364532,0,4
"557",0.231527093596059,0.0788177339901478,0,4
"558",0.142857142857143,0.408866995073892,0,4
"559",0.241379310344828,0.133004926108374,0,4
"560",0.103448275862069,0.236453201970443,0,4
"561",0.0788177339901478,0.204433497536946,0,4
"562",0.379310344827586,0.221674876847291,0,4
"563",0.29064039408867,0.0689655172413793,0,4
"564",0.753694581280788,0.280788177339901,0,4
"565",0.0591133004926108,0.204433497536946,0,4
"566",0.719211822660099,0.364532019704433,0,4
"567",0.32512315270936,0.0197044334975369,0,4
"568",0.197044334975369,0.0443349753694581,0,4
"569",0.310344827586207,0.29064039408867,0,4
"570",0.211822660098522,0.172413793103448,0,4
"571",0.113300492610837,0.192118226600985,0,4
"572",0.650246305418719,0.0246305418719212,0,4
"573",0.438423645320197,0.0394088669950739,0,4
"574",0.549261083743842,0.261083743842365,0,4
"575",0.492610837438424,0.157635467980296,0,4
"576",0.083743842364532,0.463054187192118,0,4
"577",0.665024630541872,0.152709359605911,0,4
"578",0.482758620689655,0.467980295566502,0,4
"579",0.330049261083744,0.142857142857143,0,4
"580",0.635467980295567,0.16256157635468,0,4
"581",0.556650246305419,0.216748768472906,0,4
"582",0.463054187192118,0.798029556650246,0,4
"583",0.630541871921182,0.167487684729064,0,4
"584",0.413793103448276,0.497536945812808,0,4
"585",0.221674876847291,0.645320197044335,0,4
"586",0.295566502463054,0.645320197044335,0,4
"587",0.517241379310345,0.512315270935961,0,4
"588",0.532019704433498,0.285714285714286,0,4
"589",0.679802955665025,0.571428571428571,0,4
"590",0.182266009852217,0.443349753694581,0,4
"591",0.733990147783251,0.645320197044335,0,4
"592",0.724137931034483,0.354679802955665,0,4
"593",0.0935960591133005,0.645320197044335,0,4
"594",0.403940886699507,0.344827586206897,0,4
"595",0.788177339901478,0.253694581280788,0,4
"596",0.773399014778325,0.253694581280788,0,4
"597",0.354679802955665,0.349753694581281,0,4
"598",0.374384236453202,0.426108374384236,0,4
"599",0.369458128078818,0.266009852216749,0,4
"600",0.817733990147783,0.226600985221675,0,4
"601",0.226600985221675,0.399014778325123,0,4
"602",0.625615763546798,0.374384236453202,0,4
"603",0.344827586206897,0.576354679802956,0,4
"604",0.605911330049261,0.812807881773399,0,4
"605",0.359605911330049,0.315270935960591,0,4
"606",0.477832512315271,0.426108374384236,0,4
"607",0.0985221674876847,0.748768472906404,0,4
"608",0.313588850174216,0.634146341463415,0,5
"609",0.604529616724739,0.637630662020906,0,5
"610",0.63588850174216,0.60801393728223,0,5
"611",0.236933797909408,0.60801393728223,0,5
